order_id,customer_id,product_id,size,color,season,purchase_amount_usd,review_rating,shipping_type,discount_applied,promo_code_used,payment_method
3443,3443,16,M,Violet,Spring,78,4.3,Next Day Air,No,No,PayPal
3444,3444,14,L,Silver,Summer,24,5,Free Shipping,No,No,Cash
3445,3445,20,S,Green,Summer,63,3.8,2-Day Shipping,No,No,Bank Transfer
3446,3446,45,M,Magenta,Fall,58,4.9,Standard,No,No,Debit Card
3447,3447,65,S,Purple,Spring,55,5,2-Day Shipping,No,No,Cash
3448,3448,4,M,Blue,Fall,58,4.3,Express,No,No,Bank Transfer
3449,3449,9,S,Yellow,Winter,28,4.1,Express,No,No,Bank Transfer
3450,3450,1,M,Brown,Spring,37,4.5,Standard,No,No,Cash
3451,3451,8,M,Pink,Spring,78,3.6,Store Pickup,No,No,PayPal
3452,3452,1,XL,Silver,Fall,73,3,Free Shipping,No,No,Credit Card
3453,3453,25,M,Indigo,Spring,20,3.7,Next Day Air,No,No,Venmo
3454,3454,7,L,Pink,Winter,60,4.3,Standard,No,No,Venmo
3455,3455,10,S,Lavender,Fall,71,4.6,Store Pickup,No,No,PayPal
3456,3456,35,M,Orange,Fall,89,4.7,Standard,No,No,Venmo
3457,3457,26,M,Red,Fall,53,4.6,Express,No,No,Venmo
3458,3458,27,M,Gray,Summer,87,3,Express,No,No,Cash
3459,3459,27,L,Violet,Spring,37,3.4,Standard,No,No,Venmo
3460,3460,26,L,Green,Fall,37,3.8,Express,No,No,PayPal
3461,3461,42,M,Gold,Spring,78,3.1,Express,No,No,Bank Transfer
3462,3462,11,S,Maroon,Spring,23,4.4,Standard,No,No,Cash
3463,3463,3,L,Olive,Spring,73,4.5,Standard,No,No,Credit Card
3464,3464,27,M,Yellow,Fall,27,2.8,2-Day Shipping,No,No,PayPal
3465,3465,9,S,Peach,Winter,59,2.7,Next Day Air,No,No,PayPal
3466,3466,57,M,Gold,Spring,53,3.4,Standard,No,No,Debit Card
3467,3467,46,S,Purple,Summer,42,4.6,Standard,No,No,Bank Transfer
3468,3468,42,M,Charcoal,Fall,45,5,Next Day Air,No,No,Credit Card
3469,3469,17,S,Indigo,Winter,89,3.5,Standard,No,No,Debit Card
3470,3470,46,L,Magenta,Fall,85,3.3,Store Pickup,No,No,Cash
3471,3471,9,S,Olive,Summer,69,4.5,Free Shipping,No,No,Cash
3472,3472,4,S,Blue,Spring,66,3.1,Store Pickup,No,No,Cash
3473,3473,1,S,White,Summer,42,4,Free Shipping,No,No,Debit Card
3474,3474,14,M,Cyan,Spring,40,2.5,Express,No,No,Cash
3475,3475,20,M,Cyan,Winter,82,4.4,Store Pickup,No,No,Venmo
3476,3476,6,M,Orange,Spring,88,4.4,Express,No,No,Cash
3477,3477,65,XL,Orange,Summer,99,3.2,Free Shipping,No,No,Cash
3478,3478,10,S,Teal,Spring,85,3.8,Store Pickup,No,No,Debit Card
3479,3479,10,M,Magenta,Fall,57,4.6,Store Pickup,No,No,PayPal
3480,3480,2,S,Orange,Summer,56,4.9,Standard,No,No,Cash
3481,3481,4,L,Peach,Winter,79,3.5,Free Shipping,No,No,PayPal
3482,3482,46,S,Maroon,Summer,67,3.4,Store Pickup,No,No,Debit Card
3483,3483,75,M,Gold,Winter,61,3.9,Next Day Air,No,No,Debit Card
3484,3484,26,L,White,Winter,37,3.9,Express,No,No,Credit Card
3485,3485,14,L,Gray,Fall,75,4.2,Free Shipping,No,No,Credit Card
3486,3486,7,XL,Brown,Winter,21,3.4,Standard,No,No,Debit Card
3487,3487,8,L,Charcoal,Winter,89,4.9,Standard,No,No,PayPal
3488,3488,4,L,Beige,Fall,24,2.9,Store Pickup,No,No,Bank Transfer
3489,3489,2,XL,Teal,Spring,27,4.9,Store Pickup,No,No,Cash
3490,3490,14,L,Black,Summer,26,4.6,2-Day Shipping,No,No,PayPal
3491,3491,65,M,Violet,Spring,82,3.6,Store Pickup,No,No,Credit Card
3492,3492,20,M,Orange,Winter,28,4.3,Express,No,No,Cash
3493,3493,75,M,Turquoise,Fall,65,4.6,Standard,No,No,Bank Transfer
3494,3494,20,XL,Black,Winter,82,4.7,Store Pickup,No,No,Credit Card
3495,3495,42,M,Silver,Winter,38,3.5,Free Shipping,No,No,PayPal
3496,3496,8,XL,Gray,Spring,33,2.8,Free Shipping,No,No,Cash
3497,3497,11,M,Pink,Summer,38,4,Free Shipping,No,No,PayPal
3498,3498,10,M,Red,Spring,48,4.3,Store Pickup,No,No,Venmo
3499,3499,4,M,Lavender,Summer,35,3.8,Standard,No,No,Bank Transfer
3500,3500,46,L,Indigo,Fall,29,3,Next Day Air,No,No,PayPal
3501,3501,7,S,Silver,Fall,48,4.6,Next Day Air,No,No,Debit Card
3502,3502,11,M,Silver,Fall,87,4.8,Standard,No,No,Bank Transfer
3503,3503,57,M,Green,Fall,62,4.7,Next Day Air,No,No,Bank Transfer
3504,3504,7,M,Pink,Spring,96,3.9,Free Shipping,No,No,Cash
3505,3505,10,S,Violet,Fall,41,4,Next Day Air,No,No,Venmo
3506,3506,27,L,Red,Winter,42,3.7,2-Day Shipping,No,No,Bank Transfer
3507,3507,7,L,Olive,Winter,57,3.7,2-Day Shipping,No,No,Cash
3508,3508,10,S,Purple,Spring,65,4.2,Store Pickup,No,No,Credit Card
3509,3509,20,M,Gray,Fall,54,4.7,Standard,No,No,Bank Transfer
3510,3510,35,L,Brown,Winter,22,4.3,Next Day Air,No,No,Venmo
3511,3511,6,S,Orange,Fall,96,4.9,2-Day Shipping,No,No,Venmo
3512,3512,27,M,Blue,Summer,81,3.9,2-Day Shipping,No,No,Credit Card
3513,3513,7,M,White,Fall,46,3.4,Free Shipping,No,No,Debit Card
3514,3514,1,XL,Charcoal,Spring,74,4.2,Store Pickup,No,No,Credit Card
3515,3515,6,XL,Gray,Winter,50,4.7,Express,No,No,Cash
3516,3516,14,XL,Charcoal,Winter,80,4,Next Day Air,No,No,Debit Card
3517,3517,65,S,White,Summer,56,4,Free Shipping,No,No,PayPal
3518,3518,16,M,Orange,Winter,69,3.1,Next Day Air,No,No,Debit Card
3519,3519,7,M,Black,Spring,97,4.2,Standard,No,No,PayPal
3520,3520,8,M,White,Winter,66,3.7,Next Day Air,No,No,Bank Transfer
3521,3521,45,S,Brown,Spring,70,3.1,Express,No,No,Bank Transfer
3522,3522,11,M,Pink,Winter,50,3.7,Store Pickup,No,No,Venmo
3523,3523,20,M,Yellow,Spring,85,3.2,Store Pickup,No,No,Cash
3524,3524,57,M,Cyan,Summer,59,2.8,Standard,No,No,Cash
3525,3525,20,L,Silver,Summer,74,2.9,Free Shipping,No,No,Credit Card
3526,3526,17,L,Olive,Winter,38,3.5,Standard,No,No,Bank Transfer
3527,3527,2,M,Olive,Spring,99,3.8,Express,No,No,PayPal
3528,3528,1,S,Charcoal,Spring,97,4.7,Free Shipping,No,No,Cash
3529,3529,42,L,Gray,Summer,67,4.5,Free Shipping,No,No,PayPal
3530,3530,35,S,Maroon,Winter,20,3.9,Next Day Air,No,No,Bank Transfer
3531,3531,17,L,Black,Spring,45,3.4,Express,No,No,PayPal
3532,3532,11,XL,Violet,Winter,52,4.6,2-Day Shipping,No,No,Cash
3533,3533,20,L,Indigo,Fall,68,4.6,Standard,No,No,Credit Card
3534,3534,6,L,Yellow,Fall,98,4.7,Standard,No,No,Venmo
3535,3535,11,M,Gray,Fall,83,3.2,Express,No,No,Cash
3536,3536,8,M,Red,Summer,51,5,Express,No,No,Debit Card
3537,3537,10,L,Peach,Spring,21,4.5,Express,No,No,Venmo
3538,3538,10,M,Gray,Spring,92,3.5,Standard,No,No,Credit Card
3539,3539,11,S,White,Spring,63,4.5,Store Pickup,No,No,Venmo
3540,3540,27,S,Green,Spring,56,3.2,Express,No,No,Credit Card
3541,3541,8,M,Magenta,Spring,95,4.6,Free Shipping,No,No,Bank Transfer
3542,3542,1,M,Olive,Winter,66,4,Next Day Air,No,No,PayPal
3543,3543,9,S,Olive,Spring,28,4.2,Express,No,No,Venmo
3544,3544,45,M,Blue,Winter,83,4.1,Standard,No,No,PayPal
3545,3545,46,XL,Charcoal,Fall,55,3.6,2-Day Shipping,No,No,Cash
3546,3546,4,M,Yellow,Spring,28,3.7,2-Day Shipping,No,No,Debit Card
3547,3547,42,M,Violet,Summer,79,3.6,Free Shipping,No,No,Bank Transfer
3548,3548,42,L,Magenta,Summer,31,3.8,Standard,No,No,Credit Card
3549,3549,1,M,Red,Fall,37,3,Standard,No,No,Debit Card
3550,3550,35,M,Cyan,Summer,34,3.4,2-Day Shipping,No,No,Bank Transfer
3551,3551,11,S,Orange,Winter,74,4.8,Standard,No,No,Cash
3552,3552,75,L,Black,Spring,31,2.6,Store Pickup,No,No,Venmo
3553,3553,17,M,Blue,Winter,66,2.9,Next Day Air,No,No,PayPal
3554,3554,11,M,Charcoal,Spring,99,4.9,Free Shipping,No,No,Bank Transfer
3555,3555,14,M,Indigo,Spring,55,5,Free Shipping,No,No,Credit Card
3556,3556,1,L,Silver,Spring,23,4.6,Next Day Air,No,No,Cash
3557,3557,2,M,Brown,Fall,88,4.2,Express,No,No,Cash
3558,3558,25,M,Peach,Summer,26,4.9,Next Day Air,No,No,PayPal
3559,3559,57,L,Magenta,Summer,94,4.8,Standard,No,No,Venmo
3560,3560,8,M,Beige,Fall,25,3,Next Day Air,No,No,Venmo
3561,3561,46,XL,Violet,Fall,96,3.5,Express,No,No,Credit Card
3562,3562,6,L,Black,Spring,29,3.4,Standard,No,No,Credit Card
3563,3563,6,M,Cyan,Winter,36,3.4,Free Shipping,No,No,Bank Transfer
3564,3564,1,M,Green,Summer,90,4.9,Standard,No,No,Credit Card
3565,3565,75,S,Brown,Summer,38,4.4,Free Shipping,No,No,Venmo
3566,3566,10,S,Gray,Spring,52,4.2,Store Pickup,No,No,PayPal
3567,3567,3,S,Orange,Spring,88,3.1,Next Day Air,No,No,Venmo
3568,3568,42,S,Silver,Summer,56,4,Next Day Air,No,No,Credit Card
3569,3569,4,M,Purple,Spring,71,4.8,Next Day Air,No,No,PayPal
3570,3570,4,M,Olive,Fall,94,3.3,Express,No,No,Bank Transfer
3571,3571,14,XL,Teal,Winter,97,4.7,Standard,No,No,Debit Card
3572,3572,16,M,White,Summer,27,3.2,Standard,No,No,Bank Transfer
3573,3573,8,M,Black,Spring,28,5,Standard,No,No,Credit Card
3574,3574,3,L,Maroon,Fall,67,4.9,Free Shipping,No,No,PayPal
3575,3575,46,M,Cyan,Fall,70,4.9,Express,No,No,Bank Transfer
3576,3576,9,M,Violet,Fall,95,3.7,Express,No,No,Venmo
3577,3577,65,L,Yellow,Spring,24,3,Express,No,No,Venmo
3578,3578,60,S,Yellow,Winter,35,2.6,Standard,No,No,Bank Transfer
3579,3579,11,L,Olive,Winter,22,2.6,Standard,No,No,Bank Transfer
3580,3580,42,L,Olive,Fall,66,4.8,Standard,No,No,Credit Card
3581,3581,1,M,Magenta,Summer,83,3.2,2-Day Shipping,No,No,Cash
3582,3582,14,M,Orange,Fall,95,4.9,Next Day Air,No,No,Credit Card
3583,3583,8,S,Beige,Summer,41,3.4,2-Day Shipping,No,No,PayPal
3584,3584,1,L,Brown,Summer,77,2.7,Store Pickup,No,No,Credit Card
3585,3585,6,L,Indigo,Fall,52,4.8,Express,No,No,Debit Card
3586,3586,75,XL,Gray,Winter,41,4.1,Standard,No,No,Venmo
3587,3587,26,M,Yellow,Winter,28,4.6,Store Pickup,No,No,PayPal
3588,3588,2,S,Violet,Summer,90,4.4,Standard,No,No,Debit Card
3589,3589,17,M,Magenta,Spring,55,3.5,2-Day Shipping,No,No,Cash
3590,3590,60,M,Blue,Spring,73,4.8,Next Day Air,No,No,Cash
3591,3591,14,M,Gray,Fall,87,2.9,2-Day Shipping,No,No,Venmo
3592,3592,25,M,Gold,Winter,89,3.2,2-Day Shipping,No,No,Bank Transfer
3593,3593,65,L,Lavender,Spring,82,4.4,2-Day Shipping,No,No,Venmo
3594,3594,4,M,Black,Spring,80,4.6,Next Day Air,No,No,PayPal
3595,3595,42,L,Charcoal,Summer,87,2.6,2-Day Shipping,No,No,Venmo
3596,3596,1,M,Violet,Spring,41,3.1,Store Pickup,No,No,PayPal
3597,3597,26,M,Charcoal,Spring,83,4.3,Standard,No,No,Cash
3598,3598,17,M,Maroon,Summer,71,3.1,Standard,No,No,Bank Transfer
3599,3599,26,XL,Purple,Spring,76,4.6,Store Pickup,No,No,Bank Transfer
3600,3600,42,S,Peach,Spring,34,4.6,Express,No,No,Cash
3601,3601,14,XL,Olive,Spring,81,2.7,Free Shipping,No,No,Cash
3602,3602,35,M,Indigo,Summer,47,3,Next Day Air,No,No,PayPal
3603,3603,16,S,Magenta,Summer,36,3.3,Store Pickup,No,No,Debit Card
3604,3604,3,M,Gold,Spring,51,2.7,Free Shipping,No,No,Cash
3605,3605,26,M,Orange,Fall,86,3.3,Standard,No,No,Debit Card
3606,3606,3,M,Gold,Fall,41,4.3,Store Pickup,No,No,Bank Transfer
3607,3607,4,XL,Purple,Fall,90,4.8,Express,No,No,Venmo
3608,3608,45,L,Charcoal,Fall,93,3.3,Standard,No,No,Venmo
3609,3609,75,M,Cyan,Fall,56,4.3,Next Day Air,No,No,Cash
3610,3610,46,M,Cyan,Summer,39,3,2-Day Shipping,No,No,Debit Card
3611,3611,25,XL,Green,Fall,86,4.8,2-Day Shipping,No,No,Bank Transfer
3612,3612,35,M,Silver,Spring,82,2.9,Standard,No,No,Credit Card
3613,3613,4,M,Teal,Summer,29,3.6,Standard,No,No,Cash
3614,3614,45,M,Magenta,Fall,27,3.5,Store Pickup,No,No,Venmo
3615,3615,75,L,Maroon,Spring,25,4.7,2-Day Shipping,No,No,Bank Transfer
3616,3616,14,M,Gold,Winter,31,4.4,Free Shipping,No,No,Credit Card
3617,3617,26,L,Purple,Winter,23,3.3,Store Pickup,No,No,Debit Card
3618,3618,60,M,Lavender,Fall,47,4.3,Express,No,No,Debit Card
3619,3619,75,M,Maroon,Fall,67,4,2-Day Shipping,No,No,PayPal
3620,3620,42,S,Magenta,Winter,75,4.9,2-Day Shipping,No,No,Venmo
3621,3621,4,M,Turquoise,Summer,82,2.9,Express,No,No,Credit Card
3622,3622,6,XL,Silver,Summer,32,4,2-Day Shipping,No,No,Cash
3623,3623,14,M,Purple,Fall,41,4.3,Store Pickup,No,No,Credit Card
3624,3624,27,M,Violet,Winter,89,2.7,2-Day Shipping,No,No,PayPal
3625,3625,45,XL,Peach,Fall,82,5,Store Pickup,No,No,Bank Transfer
3626,3626,42,L,Green,Winter,99,4.4,Express,No,No,PayPal
3627,3627,1,L,Teal,Fall,98,3.5,Express,No,No,Venmo
3628,3628,60,M,Silver,Winter,54,3.3,Next Day Air,No,No,Cash
3629,3629,1,L,Purple,Summer,88,3.8,Free Shipping,No,No,Credit Card
3630,3630,35,L,Lavender,Summer,43,4.5,Standard,No,No,Debit Card
3631,3631,45,M,Lavender,Winter,73,4.8,Store Pickup,No,No,Cash
3632,3632,45,M,Peach,Fall,50,2.9,Store Pickup,No,No,Credit Card
3633,3633,6,L,Green,Spring,73,3.2,Express,No,No,Debit Card
3634,3634,75,M,Orange,Spring,51,2.8,Free Shipping,No,No,Bank Transfer
3635,3635,46,M,Pink,Winter,22,3.3,Standard,No,No,PayPal
3636,3636,4,L,Cyan,Fall,32,3.3,Free Shipping,No,No,Credit Card
3637,3637,4,L,Lavender,Summer,38,4.2,2-Day Shipping,No,No,Cash
3638,3638,65,L,Yellow,Winter,66,3.6,Express,No,No,Credit Card
3639,3639,57,M,Olive,Spring,20,4.6,Express,No,No,PayPal
3640,3640,9,M,Brown,Summer,44,3.6,2-Day Shipping,No,No,Venmo
3641,3641,17,L,Pink,Spring,31,4,Next Day Air,No,No,PayPal
3642,3642,25,M,Cyan,Fall,45,2.7,Free Shipping,No,No,Bank Transfer
3643,3643,14,L,Maroon,Summer,71,4.4,Store Pickup,No,No,PayPal
3644,3644,42,XL,Magenta,Fall,96,3.2,Standard,No,No,Debit Card
3645,3645,1,M,Violet,Winter,32,2.6,Next Day Air,No,No,Venmo
3646,3646,57,L,Silver,Summer,90,3.4,Free Shipping,No,No,Credit Card
3647,3647,27,M,Maroon,Spring,68,5,2-Day Shipping,No,No,Debit Card
3648,3648,8,M,Gray,Winter,45,2.9,Store Pickup,No,No,Bank Transfer
3649,3649,16,M,White,Winter,67,5,Free Shipping,No,No,Cash
3650,3650,16,M,Brown,Fall,57,4.4,Standard,No,No,Credit Card
3651,3651,3,M,Silver,Summer,60,3.5,2-Day Shipping,No,No,PayPal
3652,3652,10,M,Yellow,Spring,32,3.8,Express,No,No,Venmo
3653,3653,10,S,Magenta,Fall,29,3.8,Store Pickup,No,No,Debit Card
3654,3654,9,M,Blue,Spring,20,3.9,Next Day Air,No,No,Credit Card
3655,3655,27,M,Green,Winter,98,3.3,Next Day Air,No,No,Credit Card
3656,3656,2,M,Yellow,Fall,27,2.9,Next Day Air,No,No,Credit Card
3657,3657,25,XL,Cyan,Spring,67,3.7,2-Day Shipping,No,No,Credit Card
3658,3658,11,L,Gold,Winter,82,3.7,Express,No,No,Debit Card
3659,3659,35,M,Magenta,Fall,72,4.6,Standard,No,No,PayPal
3660,3660,4,S,Gray,Fall,77,4.9,Store Pickup,No,No,Bank Transfer
3661,3661,11,L,Indigo,Winter,74,3.1,2-Day Shipping,No,No,Bank Transfer
3662,3662,4,S,White,Winter,39,3.5,Next Day Air,No,No,Credit Card
3663,3663,8,M,Indigo,Spring,80,4.9,Next Day Air,No,No,Debit Card
3664,3664,57,M,Green,Summer,59,4.4,Express,No,No,Credit Card
3665,3665,25,M,Turquoise,Fall,68,4.4,Store Pickup,No,No,Debit Card
3666,3666,46,M,Peach,Fall,77,3.4,Next Day Air,No,No,Credit Card
3667,3667,27,M,Olive,Winter,50,3,2-Day Shipping,No,No,Cash
3668,3668,20,L,Cyan,Fall,45,2.6,Next Day Air,No,No,Venmo
3669,3669,1,XL,Magenta,Summer,71,3.2,Store Pickup,No,No,Venmo
3670,3670,46,S,Silver,Fall,52,4.6,Store Pickup,No,No,PayPal
3671,3671,11,S,White,Winter,50,3.8,Free Shipping,No,No,PayPal
3672,3672,10,L,Pink,Summer,66,4.8,2-Day Shipping,No,No,Venmo
3673,3673,4,S,Pink,Fall,81,4.5,Free Shipping,No,No,PayPal
3674,3674,46,M,Pink,Summer,28,4.2,2-Day Shipping,No,No,Bank Transfer
3675,3675,10,M,Blue,Winter,65,2.7,2-Day Shipping,No,No,Venmo
3676,3676,45,M,White,Winter,80,4.5,Express,No,No,Bank Transfer
3677,3677,27,S,Teal,Spring,94,4.9,Free Shipping,No,No,PayPal
3678,3678,57,M,Gray,Fall,30,2.8,Standard,No,No,Cash
3679,3679,7,S,Beige,Fall,45,3.5,Standard,No,No,Bank Transfer
3680,3680,9,M,Violet,Summer,91,2.5,Store Pickup,No,No,Cash
3681,3681,17,S,Blue,Winter,36,2.9,Standard,No,No,Debit Card
3682,3682,75,XL,Magenta,Fall,73,4.2,Next Day Air,No,No,Debit Card
3683,3683,7,M,Maroon,Fall,60,4.6,Store Pickup,No,No,Venmo
3684,3684,46,M,Purple,Winter,77,3,Free Shipping,No,No,Venmo
3685,3685,16,L,Charcoal,Spring,86,4.4,Free Shipping,No,No,Credit Card
3686,3686,8,L,Red,Summer,42,2.6,Standard,No,No,Cash
3687,3687,4,M,Charcoal,Spring,70,4.8,Free Shipping,No,No,Cash
3688,3688,7,L,Lavender,Summer,44,2.9,Next Day Air,No,No,Bank Transfer
3689,3689,17,L,White,Spring,91,3,Next Day Air,No,No,Cash
3690,3690,27,L,Red,Fall,30,4.5,Standard,No,No,Bank Transfer
3691,3691,1,S,Violet,Fall,23,3.7,Store Pickup,No,No,Bank Transfer
3692,3692,4,XL,Orange,Summer,21,4.8,Next Day Air,No,No,PayPal
3693,3693,9,L,Turquoise,Spring,34,4.8,Free Shipping,No,No,Cash
3694,3694,1,M,Violet,Summer,46,4.7,2-Day Shipping,No,No,Venmo
3695,3695,2,M,Blue,Winter,41,2.6,Express,No,No,PayPal
3696,3696,16,M,White,Fall,33,4.6,Standard,No,No,Bank Transfer
3697,3697,1,L,Turquoise,Fall,48,3.4,Next Day Air,No,No,Bank Transfer
3698,3698,26,L,Pink,Winter,66,3,Standard,No,No,Cash
3699,3699,16,XL,Maroon,Spring,54,4,2-Day Shipping,No,No,Venmo
3700,3700,57,M,Olive,Fall,55,2.6,Store Pickup,No,No,Bank Transfer
3701,3701,10,XL,Charcoal,Summer,84,3.4,Store Pickup,No,No,Bank Transfer
3702,3702,4,M,Charcoal,Spring,66,4.5,Store Pickup,No,No,Cash
3703,3703,11,M,Indigo,Spring,65,2.7,Store Pickup,No,No,Venmo
3704,3704,4,S,Teal,Fall,83,2.9,Standard,No,No,PayPal
3705,3705,17,L,Black,Winter,61,4,Store Pickup,No,No,Credit Card
3706,3706,16,L,Teal,Summer,65,3.2,Free Shipping,No,No,Debit Card
3707,3707,4,M,Green,Spring,55,4,Store Pickup,No,No,Cash
3708,3708,75,M,Gold,Fall,79,3.4,2-Day Shipping,No,No,Venmo
3709,3709,26,M,Red,Fall,96,4.9,Express,No,No,PayPal
3710,3710,46,M,Silver,Fall,43,3.6,Free Shipping,No,No,PayPal
3711,3711,27,M,Yellow,Summer,40,3.6,2-Day Shipping,No,No,Bank Transfer
3712,3712,45,XL,Peach,Fall,62,3.2,Free Shipping,No,No,Cash
3713,3713,1,M,Turquoise,Spring,72,3.7,2-Day Shipping,No,No,PayPal
3714,3714,11,M,Peach,Spring,87,2.6,Express,No,No,Debit Card
3715,3715,45,S,Peach,Winter,31,3.9,Express,No,No,Credit Card
3716,3716,17,S,Orange,Fall,34,3.4,Free Shipping,No,No,Bank Transfer
3717,3717,7,M,Charcoal,Fall,53,3.4,Next Day Air,No,No,Debit Card
3718,3718,35,XL,White,Summer,85,4.2,Express,No,No,Bank Transfer
3719,3719,20,L,Turquoise,Fall,50,2.9,Standard,No,No,Bank Transfer
3720,3720,20,M,Red,Summer,91,4.1,Free Shipping,No,No,Bank Transfer
3721,3721,45,M,Peach,Fall,56,3.6,Free Shipping,No,No,Credit Card
3722,3722,9,L,Pink,Fall,60,4,Next Day Air,No,No,Cash
3723,3723,25,XL,Yellow,Fall,34,4,Standard,No,No,Credit Card
3724,3724,4,M,Beige,Spring,30,3.6,Free Shipping,No,No,Debit Card
3725,3725,75,L,Green,Winter,71,3.1,Express,No,No,Bank Transfer
3726,3726,14,S,Turquoise,Winter,100,4.4,Next Day Air,No,No,PayPal
3727,3727,60,XL,Orange,Fall,85,4.3,Next Day Air,No,No,Debit Card
3728,3728,46,M,Gold,Summer,83,3.5,Next Day Air,No,No,Debit Card
3729,3729,25,L,Red,Winter,31,3,Standard,No,No,Debit Card
3730,3730,65,M,Teal,Spring,82,4.7,2-Day Shipping,No,No,Cash
3731,3731,7,M,Teal,Summer,79,2.5,2-Day Shipping,No,No,Credit Card
3732,3732,45,M,Lavender,Spring,62,3.1,2-Day Shipping,No,No,PayPal
3733,3733,11,L,Pink,Spring,92,3.3,Free Shipping,No,No,PayPal
3734,3734,46,M,Maroon,Fall,58,4.7,Next Day Air,No,No,Debit Card
3735,3735,26,M,Beige,Spring,88,3.4,Next Day Air,No,No,Debit Card
3736,3736,4,L,Orange,Spring,44,3.1,2-Day Shipping,No,No,PayPal
3737,3737,3,M,Red,Spring,56,4.6,Store Pickup,No,No,PayPal
3738,3738,27,S,Maroon,Winter,23,4.9,Free Shipping,No,No,PayPal
3739,3739,8,M,Brown,Spring,45,2.7,Free Shipping,No,No,Cash
3740,3740,17,M,Olive,Fall,31,4.2,Free Shipping,No,No,Credit Card
3741,3741,20,M,Silver,Summer,96,2.6,Store Pickup,No,No,Debit Card
3742,3742,7,M,Purple,Spring,96,3.2,2-Day Shipping,No,No,Debit Card
3743,3743,7,M,Gray,Fall,80,4.4,Standard,No,No,Credit Card
3744,3744,20,L,Cyan,Fall,28,3.6,Free Shipping,No,No,Debit Card
3745,3745,26,M,Gray,Summer,51,2.7,Next Day Air,No,No,Bank Transfer
3746,3746,46,L,Gold,Spring,41,4.3,Express,No,No,Debit Card
3747,3747,9,XL,Cyan,Summer,99,2.6,Next Day Air,No,No,PayPal
3748,3748,2,L,Olive,Spring,53,4.3,Store Pickup,No,No,Bank Transfer
3749,3749,57,M,Violet,Fall,25,3.9,2-Day Shipping,No,No,Venmo
3750,3750,1,L,Yellow,Winter,95,2.9,2-Day Shipping,No,No,Venmo
3751,3751,26,M,Gold,Fall,88,3.1,Free Shipping,No,No,PayPal
3752,3752,27,S,Silver,Fall,97,4.2,Free Shipping,No,No,Credit Card
3753,3753,9,L,Pink,Winter,81,4.1,2-Day Shipping,No,No,Venmo
3754,3754,17,S,Turquoise,Winter,26,4.2,Next Day Air,No,No,Bank Transfer
3755,3755,11,M,Turquoise,Summer,41,4.4,Express,No,No,Cash
3756,3756,16,M,Peach,Fall,93,3.4,Free Shipping,No,No,Credit Card
3757,3757,16,L,Teal,Spring,69,4.8,Express,No,No,Debit Card
3758,3758,16,L,Red,Fall,44,4.5,2-Day Shipping,No,No,Cash
3759,3759,4,S,Black,Spring,54,2.7,Store Pickup,No,No,Bank Transfer
3760,3760,6,M,Pink,Spring,61,3.5,Store Pickup,No,No,Venmo
3761,3761,46,M,Peach,Fall,80,3.1,Next Day Air,No,No,PayPal
3762,3762,57,M,Green,Summer,30,2.8,Next Day Air,No,No,Venmo
3763,3763,8,L,Green,Fall,94,2.9,Store Pickup,No,No,PayPal
3764,3764,7,XL,Red,Winter,24,4.5,Standard,No,No,Cash
3765,3765,46,M,Maroon,Fall,21,3.5,Next Day Air,No,No,Venmo
3766,3766,27,M,Green,Summer,52,4.3,Standard,No,No,Bank Transfer
3767,3767,10,M,Black,Fall,59,4.9,Next Day Air,No,No,Debit Card
3768,3768,8,XL,Black,Summer,51,3.1,Free Shipping,No,No,Bank Transfer
3769,3769,2,M,Yellow,Winter,35,4,Free Shipping,No,No,Bank Transfer
3770,3770,75,L,Green,Summer,87,3.6,Standard,No,No,Venmo
3771,3771,20,L,Black,Summer,42,4,Store Pickup,No,No,Bank Transfer
3772,3772,35,M,Red,Winter,86,2.6,Express,No,No,Venmo
3773,3773,20,L,Yellow,Fall,26,3.1,Next Day Air,No,No,Cash
3774,3774,2,M,Violet,Summer,60,3.5,Store Pickup,No,No,Cash
3775,3775,75,S,Cyan,Winter,83,3.9,Standard,No,No,PayPal
3776,3776,60,S,Pink,Spring,63,2.7,2-Day Shipping,No,No,Cash
3777,3777,6,L,Olive,Spring,25,4.1,Standard,No,No,Credit Card
3778,3778,8,M,Maroon,Fall,65,4.3,Express,No,No,Cash
3779,3779,6,M,Cyan,Fall,60,2.9,Free Shipping,No,No,Debit Card
3780,3780,3,XL,Lavender,Spring,75,4,Express,No,No,PayPal
3781,3781,6,L,Yellow,Fall,57,4.1,Free Shipping,No,No,Venmo
3782,3782,65,M,Pink,Winter,99,3.7,Standard,No,No,PayPal
3783,3783,25,L,Orange,Spring,45,2.8,Free Shipping,No,No,PayPal
3784,3784,75,XL,Orange,Summer,66,3.2,Free Shipping,No,No,Debit Card
3785,3785,46,M,Violet,Winter,53,4.5,Next Day Air,No,No,Venmo
3786,3786,3,L,Lavender,Winter,94,3.8,Standard,No,No,Cash
3787,3787,65,L,Yellow,Fall,47,3.6,2-Day Shipping,No,No,Venmo
3788,3788,1,M,Pink,Fall,80,3.6,2-Day Shipping,No,No,PayPal
3789,3789,45,XL,Teal,Spring,65,3.2,Next Day Air,No,No,Debit Card
3790,3790,7,M,Magenta,Summer,75,3.8,Express,No,No,Bank Transfer
3791,3791,10,XL,Beige,Summer,45,4.4,Standard,No,No,Credit Card
